,edit_count,sentiment,neg_sentiment
2016-10-12,0.7666666666666667,-0.6168854991594951,0.7
2016-10-13,0.7666666666666667,-0.6170173664887746,0.7
2016-10-14,0.7666666666666667,-0.6171022653579712,0.7
2016-10-15,0.7666666666666667,-0.6787639081478118,0.7333333333333333
2016-10-16,0.7666666666666667,-0.6788424948851267,0.7333333333333333
2016-10-17,0.8,-0.7084399223327636,0.7666666666666667
2016-10-18,0.8,-0.723192689816157,0.7666666666666667
2016-10-19,0.7666666666666667,-0.6906403660774231,0.7333333333333333
2016-10-20,0.7666666666666667,-0.6341749171415965,0.7
2016-10-21,0.8,-0.602225931485494,0.7
2016-10-22,0.8333333333333334,-0.6355318407217662,0.7333333333333333
2016-10-23,0.8333333333333334,-0.6355190535386404,0.7333333333333333
2016-10-24,0.8333333333333334,-0.6354017893473307,0.7333333333333333
2016-10-25,0.8333333333333334,-0.5780298848946889,0.7
2016-10-26,0.8666666666666667,-0.5448729952176412,0.7
2016-10-27,0.9,-0.511987711985906,0.7
2016-10-28,0.9,-0.511987711985906,0.7
2016-10-29,0.9333333333333333,-0.5453114748001099,0.7333333333333333
2016-10-30,0.9333333333333333,-0.4859423796335856,0.7
2016-10-31,0.9,-0.45265634457270304,0.6666666666666666
2016-11-01,0.8666666666666667,-0.4193667471408844,0.6333333333333333
2016-11-02,0.8666666666666667,-0.4193989435831706,0.6333333333333333
2016-11-03,0.8666666666666667,-0.419377338886261,0.6333333333333333
2016-11-04,0.8333333333333334,-0.45227107803026834,0.6333333333333333
2016-11-05,0.8333333333333334,-0.3941767414410909,0.6
2016-11-06,0.8333333333333334,-0.3829939087231954,0.6
2016-11-07,0.8333333333333334,-0.31636019547780353,0.5666666666666667
2016-11-08,0.8333333333333334,-0.2586123883724213,0.5333333333333333
2016-11-09,0.8333333333333334,-0.25865351359049477,0.5333333333333333
2016-11-10,0.8333333333333334,-0.2604159692923228,0.5333333333333333
2016-11-11,0.8333333333333334,-0.20272468129793803,0.5
2016-11-12,0.8333333333333334,-0.14571608106295267,0.4666666666666667
2016-11-13,0.8,-0.11246549089749654,0.43333333333333335
2016-11-14,0.8,-0.11197314262390137,0.43333333333333335
2016-11-15,0.7666666666666667,-0.07865355610847473,0.4
2016-11-16,0.7333333333333333,-0.04905612866083781,0.36666666666666664
2016-11-17,0.7333333333333333,-0.04895057082176209,0.36666666666666664
2016-11-18,0.7666666666666667,-0.08224137226740519,0.4
2016-11-19,0.7666666666666667,-0.12822481195131938,0.43333333333333335
2016-11-20,0.7666666666666667,-0.19289559523264568,0.4666666666666667
2016-11-21,0.7666666666666667,-0.1926232894261678,0.4666666666666667
2016-11-22,0.7666666666666667,-0.19262087146441143,0.4666666666666667
2016-11-23,0.7333333333333333,-0.15941128134727478,0.43333333333333335
2016-11-24,0.7,-0.18434864282608032,0.43333333333333335
2016-11-25,0.7,-0.25075672268867494,0.4666666666666667
2016-11-26,0.7,-0.2516503890355428,0.4666666666666667
2016-11-27,0.7,-0.2516503890355428,0.4666666666666667
2016-11-28,0.6666666666666666,-0.21832662622133892,0.43333333333333335
2016-11-29,0.6333333333333333,-0.24447392423947653,0.43333333333333335
2016-11-30,0.6333333333333333,-0.24447392423947653,0.43333333333333335
2016-12-01,0.6666666666666666,-0.27778687278429665,0.4666666666666667
2016-12-02,0.6333333333333333,-0.244463978211085,0.43333333333333335
2016-12-03,0.6333333333333333,-0.242641685406367,0.43333333333333335
2016-12-04,0.6666666666666666,-0.209618479013443,0.43333333333333335
2016-12-05,0.6666666666666666,-0.26745025714238485,0.4666666666666667
2016-12-06,0.6666666666666666,-0.27993430296579996,0.4666666666666667
2016-12-07,0.6666666666666666,-0.34655202825864156,0.5
2016-12-08,0.6666666666666666,-0.4047304491202037,0.5333333333333333
2016-12-09,0.6666666666666666,-0.4047239899635315,0.5333333333333333
2016-12-10,0.6333333333333333,-0.37140929500261943,0.5
2016-12-11,0.6333333333333333,-0.4295615533987681,0.5333333333333333
2016-12-12,0.6,-0.45324655373891193,0.5333333333333333
2016-12-13,0.6333333333333333,-0.486457363764445,0.5666666666666667
2016-12-14,0.6333333333333333,-0.42640737295150755,0.5333333333333333
2016-12-15,0.6666666666666666,-0.45814433296521506,0.5666666666666667
2016-12-16,0.6666666666666666,-0.45814433296521506,0.5666666666666667
2016-12-17,0.6333333333333333,-0.42496774593989056,0.5333333333333333
2016-12-18,0.6333333333333333,-0.3669423679510752,0.5
2016-12-19,0.6333333333333333,-0.37695709268252053,0.5
2016-12-20,0.6333333333333333,-0.3775254746278127,0.5
2016-12-21,0.6333333333333333,-0.3777970830599467,0.5
2016-12-22,0.6333333333333333,-0.3777908126513163,0.5
2016-12-23,0.6666666666666666,-0.3448131044705709,0.5
2016-12-24,0.7,-0.37811928391456606,0.5333333333333333
2016-12-25,0.6666666666666666,-0.34486809372901917,0.5
2016-12-26,0.6333333333333333,-0.3768597106138865,0.5
2016-12-27,0.6333333333333333,-0.3768597106138865,0.5
2016-12-28,0.6333333333333333,-0.3768597106138865,0.5
2016-12-29,0.6333333333333333,-0.3768597106138865,0.5
2016-12-30,0.6666666666666666,-0.41017857392628987,0.5333333333333333
2016-12-31,0.6666666666666666,-0.40969409942626955,0.5333333333333333
2017-01-01,0.6666666666666666,-0.40969409942626955,0.5333333333333333
2017-01-02,0.6666666666666666,-0.34503610531489054,0.5
2017-01-03,0.6666666666666666,-0.4110234836737315,0.5333333333333333
2017-01-04,0.6333333333333333,-0.37812906702359517,0.5
2017-01-05,0.6,-0.3450648784637451,0.4666666666666667
2017-01-06,0.6,-0.3449092209339142,0.4666666666666667
2017-01-07,0.5666666666666667,-0.3116681615511576,0.43333333333333335
2017-01-08,0.5666666666666667,-0.31165322462717693,0.43333333333333335
2017-01-09,0.6,-0.3308351159095764,0.4666666666666667
2017-01-10,0.6,-0.32991421421368916,0.4666666666666667
2017-01-11,0.6333333333333333,-0.29686843156814574,0.4666666666666667
2017-01-12,0.6333333333333333,-0.2969749291737874,0.4666666666666667
2017-01-13,0.6333333333333333,-0.3566244681676229,0.5
2017-01-14,0.6,-0.3248875081539154,0.4666666666666667
2017-01-15,0.6333333333333333,-0.3579094668229421,0.5
2017-01-16,0.6333333333333333,-0.3579094668229421,0.5
2017-01-17,0.6333333333333333,-0.41562110582987466,0.5333333333333333
2017-01-18,0.6333333333333333,-0.34944525361061096,0.5
2017-01-19,0.6,-0.316155074040095,0.4666666666666667
2017-01-20,0.5666666666666667,-0.2828498621781667,0.43333333333333335
2017-01-21,0.5666666666666667,-0.2828815758228302,0.43333333333333335
2017-01-22,0.5333333333333333,-0.31585928400357566,0.43333333333333335
2017-01-23,0.5,-0.2825531045595805,0.4
2017-01-24,0.5333333333333333,-0.3158574004968007,0.43333333333333335
2017-01-25,0.5333333333333333,-0.3158574004968007,0.43333333333333335
2017-01-26,0.5333333333333333,-0.3158574004968007,0.43333333333333335
2017-01-27,0.5333333333333333,-0.3158574004968007,0.43333333333333335
2017-01-28,0.5333333333333333,-0.3158574004968007,0.43333333333333335
2017-01-29,0.5,-0.28253853718439736,0.4
2017-01-30,0.4666666666666667,-0.24971006313959757,0.36666666666666664
2017-01-31,0.4666666666666667,-0.24971006313959757,0.36666666666666664
2017-02-01,0.4666666666666667,-0.2495683491230011,0.36666666666666664
2017-02-02,0.43333333333333335,-0.21660417715708416,0.3333333333333333
2017-02-03,0.43333333333333335,-0.21660417715708416,0.3333333333333333
2017-02-04,0.4666666666666667,-0.19346510966618854,0.3333333333333333
2017-02-05,0.43333333333333335,-0.16031744678815205,0.3
2017-02-06,0.4666666666666667,-0.19236422578493753,0.3333333333333333
2017-02-07,0.4666666666666667,-0.19223662813504536,0.3333333333333333
2017-02-08,0.43333333333333335,-0.17305473685264589,0.3
2017-02-09,0.4,-0.14076074163118998,0.26666666666666666
2017-02-10,0.4,-0.1959564983844757,0.3
2017-02-11,0.36666666666666664,-0.162639190753301,0.26666666666666666
2017-02-12,0.3333333333333333,-0.13022488753000896,0.23333333333333334
2017-02-13,0.3333333333333333,-0.13022488753000896,0.23333333333333334
2017-02-14,0.3333333333333333,-0.06588764190673828,0.2
2017-02-15,0.3333333333333333,-0.06588764190673828,0.2
2017-02-16,0.3,-0.03291057944297791,0.16666666666666666
2017-02-17,0.26666666666666666,-0.06622733473777771,0.16666666666666666
2017-02-18,0.26666666666666666,-0.06622733473777771,0.16666666666666666
2017-02-19,0.3,-0.03403489192326863,0.16666666666666666
2017-02-20,0.26666666666666666,-0.0007147649923960368,0.13333333333333333
2017-02-21,0.26666666666666666,-0.0007147649923960368,0.13333333333333333
2017-02-22,0.26666666666666666,-0.0007147649923960368,0.13333333333333333
2017-02-23,0.23333333333333334,0.03258953094482422,0.1
2017-02-24,0.23333333333333334,0.03258953094482422,0.1
2017-02-25,0.23333333333333334,0.03258953094482422,0.1
2017-02-26,0.23333333333333334,0.03258953094482422,0.1
2017-02-27,0.23333333333333334,0.03258953094482422,0.1
2017-02-28,0.23333333333333334,0.03258953094482422,0.1
2017-03-01,0.23333333333333334,0.03258953094482422,0.1
2017-03-02,0.26666666666666666,0.06466998259226481,0.1
2017-03-03,0.26666666666666666,0.0016105055809020996,0.13333333333333333
2017-03-04,0.26666666666666666,0.0016105055809020996,0.13333333333333333
2017-03-05,0.3,-0.03157464464505513,0.16666666666666666
2017-03-06,0.3,-0.08801626165707906,0.2
2017-03-07,0.3333333333333333,-0.11829490462938945,0.23333333333333334
2017-03-08,0.3,-0.08624812563260396,0.2
2017-03-09,0.3,-0.08635231057802836,0.2
2017-03-10,0.3,-0.08635231057802836,0.2
2017-03-11,0.3333333333333333,-0.054099092880884804,0.2
2017-03-12,0.3333333333333333,0.0012570043404897054,0.16666666666666666
2017-03-13,0.36666666666666664,-0.0320181926091512,0.2
2017-03-14,0.4,6.225903828938802e-05,0.2
2017-03-15,0.4,6.225903828938802e-05,0.2
2017-03-16,0.36666666666666664,-0.03125302791595459,0.2
2017-03-17,0.36666666666666664,-0.03125302791595459,0.2
2017-03-18,0.4,-0.06298990448315939,0.23333333333333334
2017-03-19,0.4,-0.06298990448315939,0.23333333333333334
2017-03-20,0.4,-0.06298990448315939,0.23333333333333334
2017-03-21,0.36666666666666664,-0.09518234729766846,0.23333333333333334
2017-03-22,0.36666666666666664,-0.09518234729766846,0.23333333333333334
2017-03-23,0.4,-0.12228470047314961,0.26666666666666666
2017-03-24,0.43333333333333335,-0.1521613935629527,0.3
2017-03-25,0.4666666666666667,-0.1854865829149882,0.3333333333333333
2017-03-26,0.5,-0.21206607619921367,0.36666666666666664
2017-03-27,0.5333333333333333,-0.18892700870831808,0.36666666666666664
2017-03-28,0.5333333333333333,-0.18892700870831808,0.36666666666666664
2017-03-29,0.5666666666666667,-0.21965353886286418,0.4
2017-03-30,0.5666666666666667,-0.21965353886286418,0.4
2017-03-31,0.6,-0.18649664918581646,0.4
2017-04-01,0.5666666666666667,-0.21857710083325704,0.4
2017-04-02,0.5333333333333333,-0.18883508642514546,0.36666666666666664
2017-04-03,0.5666666666666667,-0.1558351198832194,0.36666666666666664
2017-04-04,0.5666666666666667,-0.08995532790819803,0.3333333333333333
2017-04-05,0.5666666666666667,-0.08997410337130228,0.3333333333333333
2017-04-06,0.5666666666666667,-0.09300578236579896,0.3333333333333333
2017-04-07,0.5666666666666667,-0.09300578236579896,0.3333333333333333
2017-04-08,0.5333333333333333,-0.05972362160682678,0.3
2017-04-09,0.5333333333333333,-0.05972362160682678,0.3
2017-04-10,0.5,-0.09197683930397034,0.3
2017-04-11,0.4666666666666667,-0.12518296241760254,0.3
2017-04-12,0.4666666666666667,-0.06795584162076314,0.26666666666666666
2017-04-13,0.4666666666666667,-0.1333539108435313,0.3
2017-04-14,0.5,-0.10204700430234273,0.3
2017-04-15,0.5333333333333333,-0.12480443120002746,0.3333333333333333
2017-04-16,0.5666666666666667,-0.1580618460973104,0.36666666666666664
2017-04-17,0.5333333333333333,-0.12632496953010558,0.3333333333333333
2017-04-18,0.5333333333333333,-0.12632496953010558,0.3333333333333333
2017-04-19,0.5333333333333333,-0.12632496953010558,0.3333333333333333
2017-04-20,0.5333333333333333,-0.12632496953010558,0.3333333333333333
2017-04-21,0.5333333333333333,-0.12632496953010558,0.3333333333333333
2017-04-22,0.5333333333333333,-0.13250686724980673,0.3333333333333333
2017-04-23,0.5333333333333333,-0.13575383027394614,0.3333333333333333
2017-04-24,0.5333333333333333,-0.1357400099436442,0.3333333333333333
2017-04-25,0.5333333333333333,-0.14200337727864584,0.3333333333333333
2017-04-26,0.5,-0.16514244476954143,0.3333333333333333
2017-04-27,0.5333333333333333,-0.19420714577039083,0.36666666666666664
2017-04-28,0.5333333333333333,-0.19678361018498738,0.36666666666666664
2017-04-29,0.5666666666666667,-0.17184624870618184,0.36666666666666664
2017-04-30,0.5333333333333333,-0.20500313838322956,0.36666666666666664
2017-05-01,0.5666666666666667,-0.18747023741404215,0.36666666666666664
2017-05-02,0.6,-0.220782067378362,0.4
2017-05-03,0.5666666666666667,-0.2537820339202881,0.4
2017-05-04,0.5666666666666667,-0.25525033473968506,0.4
2017-05-05,0.5333333333333333,-0.22192900975545246,0.36666666666666664
2017-05-06,0.5,-0.18861868778864543,0.3333333333333333
2017-05-07,0.5,-0.18861868778864543,0.3333333333333333
2017-05-08,0.5333333333333333,-0.2219381272792816,0.36666666666666664
2017-05-09,0.5333333333333333,-0.2219381272792816,0.36666666666666664
2017-05-10,0.5333333333333333,-0.2219381272792816,0.36666666666666664
2017-05-11,0.5333333333333333,-0.2219381272792816,0.36666666666666664
2017-05-12,0.5,-0.2458900511264801,0.36666666666666664
2017-05-13,0.5,-0.24581865866978964,0.36666666666666664
2017-05-14,0.5,-0.31019456187884015,0.4
2017-05-15,0.5,-0.3206475734710693,0.4
2017-05-16,0.5,-0.32034632364908855,0.4
2017-05-17,0.5333333333333333,-0.3535683870315552,0.43333333333333335
2017-05-18,0.5666666666666667,-0.3868891477584839,0.4666666666666667
2017-05-19,0.6,-0.36195178627967833,0.4666666666666667
2017-05-20,0.6333333333333333,-0.38638522028923034,0.5
2017-05-21,0.6666666666666666,-0.36243329644203187,0.5
2017-05-22,0.6666666666666666,-0.36238478620847064,0.5
2017-05-23,0.6666666666666666,-0.2971806784470876,0.4666666666666667
2017-05-24,0.6333333333333333,-0.263869309425354,0.43333333333333335
2017-05-25,0.6333333333333333,-0.25895974040031433,0.43333333333333335
2017-05-26,0.6666666666666666,-0.2340223789215088,0.43333333333333335
2017-05-27,0.6666666666666666,-0.17291199564933776,0.4
2017-05-28,0.6666666666666666,-0.10802950859069824,0.36666666666666664
2017-05-29,0.6666666666666666,-0.10802950859069824,0.36666666666666664
2017-05-30,0.7,-0.0830921471118927,0.36666666666666664
2017-05-31,0.7,-0.12214056452115377,0.4
2017-06-01,0.7,-0.05632770458857218,0.36666666666666664
2017-06-02,0.7333333333333333,-0.0323757807413737,0.36666666666666664
2017-06-03,0.7,-0.06360212167104086,0.36666666666666664
2017-06-04,0.7333333333333333,-0.09651659925778706,0.4
2017-06-05,0.7666666666666667,-0.07157923777898152,0.4
2017-06-06,0.8,-0.10447937448819479,0.43333333333333335
2017-06-07,0.8,-0.03797659675280253,0.4
2017-06-08,0.8333333333333334,-0.07125919262568156,0.43333333333333335
2017-06-09,0.8333333333333334,-0.07125919262568156,0.43333333333333335
2017-06-10,0.8666666666666667,-0.03810230294863383,0.43333333333333335
2017-06-11,0.9,-0.013164941469828289,0.43333333333333335
2017-06-12,0.9,-0.011889425913492839,0.43333333333333335
2017-06-13,0.9,-0.012075628836949666,0.43333333333333335
2017-06-14,0.9,-0.012184415260950725,0.43333333333333335
2017-06-15,0.9,0.05406245191891988,0.4
2017-06-16,0.8666666666666667,0.08728451530138652,0.36666666666666664
2017-06-17,0.8666666666666667,0.15351264079411825,0.3333333333333333
2017-06-18,0.8666666666666667,0.15351264079411825,0.3333333333333333
2017-06-19,0.8333333333333334,0.17794607480367025,0.3
2017-06-20,0.8333333333333334,0.12098104357719422,0.3333333333333333
2017-06-21,0.8333333333333334,0.18625325759251912,0.3
2017-06-22,0.8333333333333334,0.13400487105051676,0.3333333333333333
2017-06-23,0.8666666666666667,0.16653249859809877,0.3333333333333333
2017-06-24,0.8666666666666667,0.16119004686673483,0.3333333333333333
2017-06-25,0.8666666666666667,0.10297483007113138,0.36666666666666664
2017-06-26,0.8333333333333334,0.07092914779980977,0.36666666666666664
2017-06-27,0.8333333333333334,0.05687747995058696,0.36666666666666664
2017-06-28,0.8,0.031940118471781416,0.36666666666666664
2017-06-29,0.8,0.0380382776260376,0.36666666666666664
2017-06-30,0.8,0.0262943963209788,0.36666666666666664
2017-07-01,0.7666666666666667,-0.006206633647282919,0.36666666666666664
2017-07-02,0.7666666666666667,-0.0614330252011617,0.4
2017-07-03,0.8,-0.08348296880722046,0.43333333333333335
2017-07-04,0.8,-0.019171635309855144,0.4
2017-07-05,0.8,-0.07733873923619589,0.43333333333333335
2017-07-06,0.8,-0.012900072336196899,0.4
2017-07-07,0.8,-0.07927767634391784,0.43333333333333335
2017-07-08,0.7666666666666667,-0.04599508047103882,0.4
2017-07-09,0.8,-0.01322592298189799,0.4
2017-07-10,0.7666666666666667,-0.04638281265894572,0.4
2017-07-11,0.7666666666666667,-0.08853824337323507,0.43333333333333335
2017-07-12,0.7666666666666667,-0.023254271348317465,0.4
2017-07-13,0.7666666666666667,0.03493828972180684,0.36666666666666664
2017-07-14,0.7333333333333333,0.06825751463572184,0.3333333333333333
2017-07-15,0.7333333333333333,0.06764784256617228,0.3333333333333333
2017-07-16,0.7666666666666667,0.09385197957356771,0.3333333333333333
2017-07-17,0.7666666666666667,0.02809124787648519,0.36666666666666664
2017-07-18,0.7666666666666667,0.02809124787648519,0.36666666666666664
2017-07-19,0.8,-0.002002159754435221,0.4
2017-07-20,0.8,0.05594830910364787,0.36666666666666664
2017-07-21,0.8,0.04979173342386881,0.36666666666666664
2017-07-22,0.7666666666666667,0.06995966831843058,0.3333333333333333
2017-07-23,0.7666666666666667,0.0054613312085469564,0.36666666666666664
2017-07-24,0.7666666666666667,0.0709663470586141,0.3333333333333333
2017-07-25,0.7666666666666667,0.07094934980074565,0.3333333333333333
2017-07-26,0.7666666666666667,0.07094934980074565,0.3333333333333333
2017-07-27,0.7333333333333333,0.0534215251604716,0.3333333333333333
2017-07-28,0.7333333333333333,0.0534215251604716,0.3333333333333333
2017-07-29,0.7333333333333333,0.047323366006215416,0.3333333333333333
2017-07-30,0.7,0.08058276375134786,0.3
2017-07-31,0.7333333333333333,0.048023484150568646,0.3333333333333333
2017-08-01,0.7333333333333333,0.11111827890078227,0.3
2017-08-02,0.7333333333333333,0.09984730283419291,0.3
2017-08-03,0.7333333333333333,0.0463004728158315,0.3333333333333333
2017-08-04,0.7333333333333333,0.046333986520767215,0.3333333333333333
2017-08-05,0.7333333333333333,-0.018479557832082112,0.36666666666666664
2017-08-06,0.7333333333333333,0.039652069409688316,0.3333333333333333
2017-08-07,0.7666666666666667,0.006482613086700439,0.36666666666666664
2017-08-08,0.7666666666666667,-0.056294262409210205,0.4
2017-08-09,0.8,-0.08956448237101237,0.43333333333333335
2017-08-10,0.8,-0.047409051656723024,0.4
2017-08-11,0.8,-0.11108268300692241,0.43333333333333335
2017-08-12,0.8,-0.16615065534909565,0.4666666666666667
2017-08-13,0.8333333333333334,-0.1412132938702901,0.4666666666666667
2017-08-14,0.8,-0.17389432390530904,0.4666666666666667
2017-08-15,0.7666666666666667,-0.20009846091270447,0.4666666666666667
2017-08-16,0.7666666666666667,-0.14230773250261944,0.43333333333333335
2017-08-17,0.7666666666666667,-0.1340487043062846,0.43333333333333335
2017-08-18,0.7333333333333333,-0.10395529667536417,0.4
2017-08-19,0.7333333333333333,-0.09681220650672913,0.4
2017-08-20,0.7333333333333333,-0.15584979057312012,0.43333333333333335
2017-08-21,0.7666666666666667,-0.12339462240537008,0.43333333333333335
2017-08-22,0.7666666666666667,-0.1185262660185496,0.43333333333333335
2017-08-23,0.7666666666666667,-0.18351293404897054,0.4666666666666667
2017-08-24,0.7666666666666667,-0.1823033034801483,0.4666666666666667
2017-08-25,0.8,-0.2155983070532481,0.5
2017-08-26,0.8333333333333334,-0.248555721839269,0.5333333333333333
2017-08-27,0.8666666666666667,-0.21540894707043964,0.5333333333333333
2017-08-28,0.8666666666666667,-0.27358677188555397,0.5666666666666667
2017-08-29,0.8666666666666667,-0.27358677188555397,0.5666666666666667
2017-08-30,0.8666666666666667,-0.2742893695831299,0.5666666666666667
2017-08-31,0.8666666666666667,-0.2734150548775991,0.5666666666666667
2017-09-01,0.8333333333333334,-0.24009413520495096,0.5333333333333333
2017-09-02,0.8333333333333334,-0.25118462443351747,0.5333333333333333
2017-09-03,0.8,-0.21798839569091796,0.5
2017-09-04,0.8,-0.21542085210482279,0.5
2017-09-05,0.7666666666666667,-0.24035821358362833,0.5
2017-09-06,0.7666666666666667,-0.24042922059694927,0.5
2017-09-07,0.7666666666666667,-0.24364356597264608,0.5
2017-09-08,0.7666666666666667,-0.24368031620979308,0.5
2017-09-09,0.7666666666666667,-0.30158809622128807,0.5333333333333333
2017-09-10,0.7666666666666667,-0.2878994921843211,0.5333333333333333
2017-09-11,0.7666666666666667,-0.23283151984214784,0.5
2017-09-12,0.7333333333333333,-0.2577688813209534,0.5
2017-09-13,0.7666666666666667,-0.2252336045106252,0.5
2017-09-14,0.8,-0.20029624303181967,0.5
2017-09-15,0.8,-0.19190667072931925,0.5
2017-09-16,0.8,-0.20115113655726116,0.5
2017-09-17,0.8333333333333334,-0.23441878358523052,0.5333333333333333
2017-09-18,0.8333333333333334,-0.29968822598457334,0.5666666666666667
2017-09-19,0.8333333333333334,-0.29837029774983725,0.5666666666666667
2017-09-20,0.8,-0.33082546591758727,0.5666666666666667
2017-09-21,0.7666666666666667,-0.3037231127421061,0.5333333333333333
2017-09-22,0.7666666666666667,-0.2388852655887604,0.5
2017-09-23,0.7666666666666667,-0.2400549630324046,0.5
2017-09-24,0.7666666666666667,-0.18182259798049927,0.4666666666666667
2017-09-25,0.7666666666666667,-0.18217123945554098,0.4666666666666667
2017-09-26,0.7333333333333333,-0.21531801422437033,0.4666666666666667
2017-09-27,0.7333333333333333,-0.21529961427052816,0.4666666666666667
2017-09-28,0.7666666666666667,-0.1850644807020823,0.4666666666666667
2017-09-29,0.7666666666666667,-0.11848152081171671,0.43333333333333335
2017-09-30,0.7333333333333333,-0.15117616256078084,0.43333333333333335
2017-10-01,0.7666666666666667,-0.1262388010819753,0.43333333333333335
2017-10-02,0.7333333333333333,-0.0929983377456665,0.4
2017-10-03,0.7666666666666667,-0.12622040112813313,0.43333333333333335
2017-10-04,0.7666666666666667,-0.12868857979774476,0.43333333333333335
2017-10-05,0.8,-0.09547800024350485,0.43333333333333335
2017-10-06,0.8,-0.029408435026804607,0.4
2017-10-07,0.8,-0.028099320332209268,0.4
2017-10-08,0.8,-0.026093548536300658,0.4
2017-10-09,0.8,-0.019179634253184,0.4
2017-10-10,0.8,-0.022570842504501344,0.4
2017-10-11,0.8,-0.014302919308344523,0.4
2017-10-12,0.8333333333333334,0.01899936596552531,0.4
2017-10-13,0.8333333333333334,-0.046853528420130415,0.43333333333333335
2017-10-14,0.8333333333333334,-0.10498836040496826,0.4666666666666667
2017-10-15,0.8333333333333334,-0.17163521846135457,0.5
2017-10-16,0.8333333333333334,-0.22290605505307515,0.5333333333333333
2017-10-17,0.8333333333333334,-0.22267916997273762,0.5333333333333333
2017-10-18,0.8333333333333334,-0.22231686512629192,0.5333333333333333
2017-10-19,0.8333333333333334,-0.22304753263791402,0.5333333333333333
2017-10-20,0.8666666666666667,-0.19811017115910848,0.5333333333333333
2017-10-21,0.9,-0.17317280968030294,0.5333333333333333
2017-10-22,0.9,-0.17425256768862407,0.5333333333333333
2017-10-23,0.9,-0.1160602867603302,0.5
2017-10-24,0.9,-0.17418571710586547,0.5333333333333333
2017-10-25,0.9,-0.1741600533326467,0.5333333333333333
2017-10-26,0.9333333333333333,-0.20565877556800843,0.5666666666666667
2017-10-27,0.9333333333333333,-0.20567508141199747,0.5666666666666667
2017-10-28,0.9,-0.23591021498044332,0.5666666666666667
2017-10-29,0.8666666666666667,-0.26923129757245384,0.5666666666666667
2017-10-30,0.8666666666666667,-0.26923129757245384,0.5666666666666667
2017-10-31,0.8333333333333334,-0.2941686590512594,0.5666666666666667
2017-11-01,0.8666666666666667,-0.32746509512265526,0.6
2017-11-02,0.8666666666666667,-0.32711978753407794,0.6
2017-11-03,0.8666666666666667,-0.32688262263933815,0.6
2017-11-04,0.8333333333333334,-0.3600932021935781,0.6
2017-11-05,0.8333333333333334,-0.42542688846588134,0.6333333333333333
2017-11-06,0.8,-0.39351393977801,0.6
2017-11-07,0.8,-0.33727537989616396,0.5666666666666667
2017-11-08,0.7666666666666667,-0.3112188756465912,0.5333333333333333
2017-11-09,0.7666666666666667,-0.32446725567181905,0.5333333333333333
2017-11-10,0.7333333333333333,-0.3576725403467814,0.5333333333333333
2017-11-11,0.7333333333333333,-0.4211521585782369,0.5666666666666667
2017-11-12,0.7333333333333333,-0.4203965425491333,0.5666666666666667
2017-11-13,0.7333333333333333,-0.3640600045522054,0.5333333333333333
2017-11-14,0.7,-0.33074008027712504,0.5
2017-11-15,0.6666666666666666,-0.30342116753260295,0.4666666666666667
2017-11-16,0.6333333333333333,-0.2703804055849711,0.43333333333333335
2017-11-17,0.6,-0.23755371967951458,0.4
2017-11-18,0.5666666666666667,-0.20498329401016235,0.36666666666666664
2017-11-19,0.5333333333333333,-0.2299206554889679,0.36666666666666664
2017-11-20,0.5333333333333333,-0.22297087113062541,0.36666666666666664
2017-11-21,0.5,-0.25397156476974486,0.36666666666666664
2017-11-22,0.5,-0.31220741868019103,0.4
2017-11-23,0.5,-0.3037157555421193,0.4
2017-11-24,0.4666666666666667,-0.2704353630542755,0.36666666666666664
2017-11-25,0.4666666666666667,-0.2683864136536916,0.36666666666666664
2017-11-26,0.4666666666666667,-0.2684027671813965,0.36666666666666664
2017-11-27,0.5,-0.30168034036954244,0.4
2017-11-28,0.5333333333333333,-0.32853461503982545,0.43333333333333335
2017-11-29,0.5666666666666667,-0.29543610016504923,0.43333333333333335
2017-11-30,0.6,-0.32094623843828834,0.4666666666666667
2017-12-01,0.6,-0.25565547347068784,0.43333333333333335
2017-12-02,0.5666666666666667,-0.2227787176767985,0.4
2017-12-03,0.5666666666666667,-0.21129877964655558,0.4
2017-12-04,0.6,-0.2440657675266266,0.43333333333333335
2017-12-05,0.6,-0.18141090075174968,0.4
2017-12-06,0.6333333333333333,-0.2146213908990224,0.43333333333333335
2017-12-07,0.6333333333333333,-0.27149180372556053,0.4666666666666667
2017-12-08,0.6666666666666666,-0.24181761741638183,0.4666666666666667
2017-12-09,0.6666666666666666,-0.24174118041992188,0.4666666666666667
2017-12-10,0.7,-0.25928787191708885,0.5
2017-12-11,0.7,-0.2059714714686076,0.4666666666666667
2017-12-12,0.7,-0.20167570908864338,0.4666666666666667
2017-12-13,0.7,-0.19987741510073345,0.4666666666666667
2017-12-14,0.7333333333333333,-0.233090740442276,0.5
2017-12-15,0.7666666666666667,-0.26620519359906514,0.5333333333333333
2017-12-16,0.8,-0.2995015025138855,0.5666666666666667
2017-12-17,0.8333333333333334,-0.3321527977784475,0.6
2017-12-18,0.8333333333333334,-0.3321527977784475,0.6
2017-12-19,0.8666666666666667,-0.36494401295979817,0.6333333333333333
2017-12-20,0.8666666666666667,-0.37189379731814065,0.6333333333333333
2017-12-21,0.9,-0.3385884940624237,0.6333333333333333
2017-12-22,0.9,-0.33856993516286216,0.6333333333333333
2017-12-23,0.8666666666666667,-0.3138735294342041,0.6
2017-12-24,0.9,-0.3469769557317098,0.6333333333333333
